OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,DiscountPct,Revenue,Cost,Profit,PaymentMethod,CustomerID
ORD100227,2024-05-09,West,Home & Kitchen,Bedsheet Set,4,2669.87,0,10679.48,8412.4,2267.08,Credit Card,CUST1988
ORD100228,2024-01-21,Central,Apparel,Jacket,5,2608.32,5,12389.52,8066.93,4322.59,UPI,CUST2410
ORD100229,2025-05-21,West,Home & Kitchen,Bedsheet Set,1,1384.86,10,1246.37,1019.89,226.48,Credit Card,CUST2855
ORD100230,2025-06-07,South,Electronics,Tablet,2,51888.62,5,98588.38,82196.59,16391.79,UPI,CUST3477
ORD100231,2025-10-18,Central,Home & Kitchen,Mixer Grinder,5,741.58,5,3522.5,2530.97,991.53,COD,CUST3246
ORD100232,2025-01-21,North,Electronics,Laptop,5,54727.79,25,205229.21,163188.62,42040.59,COD,CUST1526
ORD100233,2024-06-01,West,Electronics,Laptop,7,7686.11,10,48422.49,35379.44,13043.05,Net Banking,CUST2701
ORD100234,2025-12-26,West,Sports,Dumbbells,6,1404.81,10,7585.97,5548.82,2037.15,COD,CUST2087
ORD100235,2025-12-17,West,Beauty,Perfume,1,194.74,0,194.74,126.22,68.52,Debit Card,CUST2389
ORD100236,2025-05-09,South,Apparel,Sneakers,6,1272.9,10,6873.66,5842.84,1030.82,Debit Card,CUST1101
ORD100237,2025-02-28,North,Sports,Yoga Mat,8,2938.5,10,21157.2,13786.98,7370.22,Net Banking,CUST2695
ORD100238,2025-04-07,Central,Beauty,Lipstick,6,2529.9,10,13661.46,10472.45,3189.01,Net Banking,CUST2951
ORD100239,2024-08-29,East,Electronics,Headphones,1,31159.16,0,31159.16,19868.85,11290.31,Debit Card,CUST3163
ORD100240,2025-10-27,South,Sports,Football,6,1390.06,25,6255.27,5006.01,1249.26,COD,CUST3169
ORD100241,2024-05-22,East,Sports,Football,2,308.56,10,555.41,486.22,69.19,Net Banking,CUST1316
ORD100242,2025-09-26,West,Sports,Football,6,2439.89,10,13175.41,10294.91,2880.5,Net Banking,CUST1552
ORD100243,2025-01-04,Central,Apparel,Jeans,8,3797.3,10,27340.56,22657.9,4682.66,COD,CUST1110
ORD100244,2024-09-07,North,Apparel,Sneakers,7,2694.16,10,16973.21,13189.48,3783.73,Net Banking,CUST1021
ORD100245,2025-02-13,West,Beauty,Hair Serum,3,306.9,0,920.7,607.34,313.36,UPI,CUST3134
ORD100246,2025-06-07,South,Beauty,Face Wash,9,3506.37,0,31557.33,25055.46,6501.87,Debit Card,CUST1684
ORD100247,2025-09-22,North,Sports,Dumbbells,5,2686.02,5,12758.6,9251.2,3507.4,COD,CUST1661
ORD100248,2025-07-02,West,Electronics,Tablet,8,58492.63,10,421146.94,280711.1,140435.84,Credit Card,CUST1034
ORD100249,2025-03-20,South,Apparel,Sneakers,6,268.01,0,1608.06,1070.41,537.65,Credit Card,CUST2748
ORD100250,2024-06-07,East,Beauty,Lipstick,10,3009.42,5,28589.49,19154.47,9435.02,Debit Card,CUST2387
ORD100251,2025-01-16,East,Beauty,Face Wash,4,2093.65,5,7955.87,5682.16,2273.71,Debit Card,CUST3467
ORD100252,2024-09-06,West,Beauty,Lipstick,5,1672.73,10,7527.28,5849.8,1677.48,Debit Card,CUST2797
ORD100253,2024-10-21,North,Electronics,Tablet,10,59529.57,0,595295.7,380862.9,214432.8,UPI,CUST1529
ORD100254,2025-07-05,North,Home & Kitchen,Cookware Set,5,2972.49,0,14862.45,10834.08,4028.37,COD,CUST1477
ORD100255,2025-08-21,West,Electronics,Smartphone,10,14405.09,25,108038.17,85745.47,22292.7,UPI,CUST1552
ORD100256,2024-11-13,North,Home & Kitchen,Mixer Grinder,6,3502.39,5,19963.62,14262.52,5701.1,Net Banking,CUST3008
ORD100257,2024-03-24,East,Electronics,Headphones,2,5896.64,10,10613.95,7406.62,3207.33,Net Banking,CUST1027
ORD100258,2024-03-06,South,Beauty,Perfume,3,2678.44,0,8035.32,5973.2,2062.12,Debit Card,CUST1300
ORD100259,2024-10-29,South,Beauty,Perfume,11,3552.28,5,37121.33,24723.68,12397.65,UPI,CUST2628
ORD100260,2024-12-26,West,Electronics,Tablet,1,27076.14,10,24368.53,21312.87,3055.66,Debit Card,CUST3360
ORD100261,2025-07-29,Central,Apparel,Sneakers,6,795.33,0,4771.98,3503.11,1268.87,UPI,CUST3020
ORD100262,2024-07-22,East,Apparel,Sneakers,5,3159.89,10,14219.5,10452.79,3766.71,COD,CUST2390
ORD100263,2025-12-19,West,Home & Kitchen,Mixer Grinder,6,942.49,0,5654.94,3491.57,2163.37,Net Banking,CUST1968
ORD100264,2025-05-25,North,Sports,Yoga Mat,5,3755.93,0,18779.65,10902.1,7877.55,COD,CUST1197
ORD100265,2025-04-29,West,Home & Kitchen,Air Fryer,5,490.94,0,2454.7,1708.88,745.82,Net Banking,CUST2035
ORD100266,2025-05-04,South,Beauty,Lipstick,4,3948.53,25,11845.59,8706.27,3139.32,COD,CUST1216
ORD100267,2024-11-01,South,Beauty,Face Wash,9,2383.43,0,21450.87,14595.87,6855.0,COD,CUST1918
ORD100268,2025-03-03,Central,Sports,Dumbbells,6,687.66,0,4125.96,2586.9,1539.06,Net Banking,CUST2359
ORD100269,2025-01-09,West,Home & Kitchen,Mixer Grinder,8,3884.16,0,31073.28,22315.29,8757.99,Net Banking,CUST2381
ORD100270,2025-05-31,North,Electronics,Tablet,6,15467.33,10,83523.58,73747.41,9776.17,Debit Card,CUST3474
ORD100271,2025-02-17,South,Beauty,Lipstick,2,1089.97,15,1852.95,1670.17,182.78,Debit Card,CUST1587
ORD100272,2024-12-10,South,Home & Kitchen,Cookware Set,4,2754.58,0,11018.32,7875.03,3143.29,Debit Card,CUST2327
ORD100273,2024-03-09,North,Home & Kitchen,Cookware Set,9,560.38,10,4539.08,4034.0,505.08,Credit Card,CUST1574
ORD100274,2025-08-07,North,Home & Kitchen,Bedsheet Set,1,1716.6,20,1373.28,1279.89,93.39,Debit Card,CUST1488
ORD100275,2024-11-19,North,Home & Kitchen,Cookware Set,2,1705.94,0,3411.88,2445.97,965.91,Net Banking,CUST3444
ORD100276,2024-10-05,South,Home & Kitchen,Bedsheet Set,3,3495.27,5,9961.52,6545.42,3416.1,UPI,CUST1454
ORD100277,2025-08-23,East,Apparel,Kurta,5,1399.66,5,6648.38,4542.2,2106.18,Debit Card,CUST1916
ORD100278,2025-08-27,South,Sports,Dumbbells,9,2446.47,5,20917.32,14556.36,6360.96,Net Banking,CUST3149
ORD100279,2024-09-23,East,Beauty,Lipstick,3,798.51,10,2155.98,1772.3,383.68,Credit Card,CUST2026
ORD100280,2024-03-25,South,Beauty,Face Wash,10,3813.19,15,32412.12,29687.94,2724.18,UPI,CUST2177
ORD100281,2025-10-26,North,Beauty,Lipstick,5,1685.47,10,7584.62,5759.26,1825.36,COD,CUST1042
ORD100282,2024-12-08,Central,Electronics,Headphones,6,44863.17,10,242261.12,183124.78,59136.34,Credit Card,CUST1020
ORD100283,2025-02-10,East,Beauty,Lipstick,11,179.12,10,1773.29,1526.03,247.26,Debit Card,CUST2827
ORD100284,2025-12-15,North,Beauty,Lipstick,3,382.03,20,916.87,731.1,185.77,UPI,CUST2825
ORD100285,2024-11-29,Central,Beauty,Face Wash,4,1138.59,0,4554.36,2854.78,1699.58,Debit Card,CUST2179
ORD100286,2024-10-17,North,Home & Kitchen,Cookware Set,8,1348.53,10,9709.42,7865.03,1844.39,COD,CUST3137
ORD100287,2024-12-10,North,Home & Kitchen,Bedsheet Set,11,624.41,15,5838.23,5151.01,687.22,UPI,CUST3206
ORD100288,2025-08-05,East,Electronics,Smartphone,8,47645.75,0,381166.0,297095.31,84070.69,COD,CUST2107
ORD100289,2025-03-27,South,Electronics,Smartphone,6,48398.35,10,261351.09,162866.2,98484.89,Debit Card,CUST2385
ORD100290,2025-07-12,West,Apparel,Sneakers,11,159.95,10,1583.5,1194.3,389.2,Net Banking,CUST2243
ORD100291,2024-01-26,Central,Sports,Football,9,2639.43,0,23754.87,15207.7,8547.17,UPI,CUST3199
ORD100292,2025-12-20,West,Beauty,Face Wash,1,1061.95,15,902.66,657.03,245.63,Debit Card,CUST1145
ORD100293,2025-11-06,North,Beauty,Lipstick,10,1889.31,10,17003.79,11184.78,5819.01,Net Banking,CUST1482
ORD100294,2024-04-17,West,Apparel,Sneakers,2,1970.63,5,3744.2,2343.52,1400.68,UPI,CUST3466
ORD100295,2025-03-30,East,Home & Kitchen,Mixer Grinder,11,1043.0,5,10899.35,8015.26,2884.09,Debit Card,CUST1920
ORD100296,2024-11-15,West,Home & Kitchen,Mixer Grinder,3,2448.63,10,6611.3,4853.28,1758.02,Net Banking,CUST1998
ORD100297,2024-10-06,West,Apparel,T-Shirt,3,2472.39,0,7417.17,5758.55,1658.62,Credit Card,CUST2005
ORD100298,2024-02-05,North,Apparel,Kurta,8,2634.37,10,18967.46,13704.98,5262.48,Credit Card,CUST2376
ORD100299,2024-03-10,South,Home & Kitchen,Cookware Set,9,2526.05,5,21597.73,17231.94,4365.79,Debit Card,CUST1955
ORD100300,2025-05-31,Central,Apparel,T-Shirt,11,2614.65,0,28761.15,20081.12,8680.03,UPI,CUST1066
ORD100301,2025-01-15,South,Sports,Yoga Mat,10,1432.06,10,12888.54,11435.5,1453.04,Net Banking,CUST2232
ORD100302,2024-12-19,North,Apparel,Kurta,7,1941.04,0,13587.28,9383.03,4204.25,Net Banking,CUST2868
ORD100303,2025-04-21,Central,Apparel,Jeans,9,806.34,5,6894.21,4758.25,2135.96,Net Banking,CUST3102
ORD100304,2024-01-12,North,Apparel,T-Shirt,1,1308.28,25,981.21,874.88,106.33,UPI,CUST1236
ORD100305,2024-10-05,South,Electronics,Headphones,3,9314.48,25,20957.58,21844.79,-887.21,Debit Card,CUST1363
ORD100306,2024-11-16,South,Home & Kitchen,Mixer Grinder,9,2735.5,0,24619.5,15122.82,9496.68,Net Banking,CUST1455
ORD100307,2024-06-09,West,Electronics,Laptop,5,49598.84,15,210795.07,180337.95,30457.12,Debit Card,CUST1480
ORD100308,2025-10-24,West,Electronics,Smartphone,2,20632.14,5,39201.07,26268.03,12933.04,COD,CUST3496
ORD100309,2024-06-28,West,Home & Kitchen,Mixer Grinder,7,3778.19,20,21157.86,15615.59,5542.27,Debit Card,CUST1405
ORD100310,2024-05-22,North,Apparel,Kurta,6,2331.32,5,13288.52,9445.88,3842.64,Debit Card,CUST1560
ORD100311,2024-02-11,North,Home & Kitchen,Bedsheet Set,6,3297.18,5,18793.93,15222.95,3570.98,Credit Card,CUST2693
ORD100312,2025-04-06,West,Beauty,Hair Serum,6,693.92,0,4163.52,3142.14,1021.38,Credit Card,CUST1398
ORD100313,2025-02-08,North,Beauty,Hair Serum,3,818.07,10,2208.79,1562.17,646.62,Credit Card,CUST2811
ORD100314,2024-09-22,North,Home & Kitchen,Cookware Set,9,2364.38,5,20215.45,13372.67,6842.78,UPI,CUST1094
ORD100315,2024-04-19,West,Home & Kitchen,Air Fryer,6,3342.93,0,20057.58,15809.37,4248.21,Debit Card,CUST2048
ORD100316,2025-10-14,West,Sports,Dumbbells,5,618.78,5,2939.2,2093.11,846.09,Debit Card,CUST2603
ORD100317,2024-06-21,North,Sports,Football,4,1842.12,0,7368.48,5233.14,2135.34,Credit Card,CUST2884
ORD100318,2024-02-12,West,Sports,Yoga Mat,2,2653.27,0,5306.54,2999.99,2306.55,COD,CUST2953
ORD100319,2024-12-10,East,Apparel,Sneakers,2,2015.72,15,3426.72,2841.66,585.06,COD,CUST2486
ORD100320,2025-04-01,North,Beauty,Hair Serum,7,1070.84,0,7495.88,4350.21,3145.67,Net Banking,CUST1189
ORD100321,2025-05-08,East,Beauty,Lipstick,3,834.4,10,2252.88,1763.54,489.34,Net Banking,CUST2795
ORD100322,2025-09-06,North,Apparel,Sneakers,8,3283.79,10,23643.29,16460.02,7183.27,Credit Card,CUST1819
ORD100323,2025-02-23,West,Electronics,Smartphone,6,25679.79,0,154078.74,118895.02,35183.72,Credit Card,CUST2597
ORD100324,2025-04-27,Central,Home & Kitchen,Cookware Set,7,2173.19,5,14451.71,9039.5,5412.21,Credit Card,CUST3044
ORD100325,2025-08-20,North,Sports,Dumbbells,5,192.47,5,914.23,645.1,269.13,COD,CUST3293
ORD100326,2025-08-13,North,Home & Kitchen,Bedsheet Set,5,3077.12,0,15385.6,10521.1,4864.5,Net Banking,CUST3112
ORD100327,2024-01-13,East,Sports,Dumbbells,5,3362.07,10,15129.32,10081.4,5047.92,Credit Card,CUST3020
ORD100328,2024-06-21,South,Sports,Yoga Mat,4,1579.92,0,6319.68,4496.59,1823.09,COD,CUST2940
ORD100329,2024-11-03,East,Apparel,T-Shirt,7,724.57,0,5071.99,3885.98,1186.01,Debit Card,CUST1623
ORD100330,2025-08-16,East,Home & Kitchen,Mixer Grinder,8,3271.14,10,23552.21,20016.53,3535.68,Debit Card,CUST3068
ORD100331,2025-07-07,Central,Apparel,Sneakers,1,3828.04,15,3253.83,2407.27,846.56,Debit Card,CUST3176
ORD100332,2024-05-09,Central,Sports,Cricket Bat,1,3387.36,0,3387.36,2626.7,760.66,Net Banking,CUST1788
ORD100333,2024-10-10,East,Electronics,Laptop,11,29828.04,5,311703.02,217382.05,94320.97,Net Banking,CUST1078
ORD100334,2024-06-21,North,Home & Kitchen,Air Fryer,3,556.92,25,1253.07,1104.07,149.0,UPI,CUST2031
ORD100335,2024-07-18,West,Apparel,Kurta,9,3022.9,10,24485.49,20419.07,4066.42,Credit Card,CUST2668
ORD100336,2024-05-27,North,Apparel,T-Shirt,5,1642.24,5,7800.64,6551.69,1248.95,Debit Card,CUST1435
ORD100337,2025-02-02,West,Apparel,Sneakers,3,2696.28,0,8088.84,4800.95,3287.89,COD,CUST2284
ORD100338,2024-12-15,East,Home & Kitchen,Cookware Set,6,3092.83,0,18556.98,10303.51,8253.47,Net Banking,CUST1991
ORD100339,2025-01-02,North,Home & Kitchen,Mixer Grinder,1,1287.46,15,1094.34,909.16,185.18,UPI,CUST1962
ORD100340,2025-07-14,North,Apparel,Kurta,4,2517.8,15,8560.52,7160.38,1400.14,Credit Card,CUST1377
ORD100341,2024-04-28,West,Home & Kitchen,Bedsheet Set,2,1390.53,0,2781.06,1859.37,921.69,COD,CUST1769
ORD100342,2025-01-08,West,Sports,Football,5,3693.14,5,17542.42,13002.16,4540.26,Net Banking,CUST2249
ORD100343,2025-06-06,North,Apparel,Kurta,10,1452.33,20,11618.64,8803.35,2815.29,Net Banking,CUST2688
ORD100344,2025-05-02,East,Beauty,Face Wash,11,2267.85,5,23699.03,14741.32,8957.71,Debit Card,CUST3461
ORD100345,2025-12-25,North,Beauty,Lipstick,3,3564.66,10,9624.58,6646.06,2978.52,UPI,CUST2567
ORD100346,2024-08-09,North,Beauty,Face Wash,7,3535.18,0,24746.26,16976.04,7770.22,UPI,CUST3196
ORD100347,2025-01-31,South,Home & Kitchen,Cookware Set,5,3916.83,10,17625.74,13502.36,4123.38,Net Banking,CUST1662
ORD100348,2024-08-23,North,Home & Kitchen,Air Fryer,11,1382.23,15,12923.85,9386.26,3537.59,Credit Card,CUST1769
ORD100349,2025-06-24,South,Beauty,Hair Serum,5,2945.02,15,12516.34,8884.8,3631.54,UPI,CUST2430
ORD100350,2024-03-28,Central,Beauty,Perfume,6,2237.61,10,12083.09,9090.38,2992.71,Debit Card,CUST1702
ORD100351,2025-09-21,West,Home & Kitchen,Mixer Grinder,3,733.54,0,2200.62,1527.88,672.74,Credit Card,CUST2304
ORD100352,2024-05-07,West,Beauty,Face Wash,5,766.28,5,3639.83,2116.21,1523.62,Credit Card,CUST3176
ORD100353,2024-09-17,Central,Home & Kitchen,Bedsheet Set,3,3968.47,0,11905.41,7742.96,4162.45,COD,CUST1873
ORD100354,2025-05-05,North,Beauty,Lipstick,9,2287.08,10,18525.35,14490.86,4034.49,COD,CUST1922
ORD100355,2024-03-06,South,Electronics,Headphones,9,22640.54,5,193576.62,138771.98,54804.64,Debit Card,CUST3281
ORD100356,2025-08-24,North,Beauty,Lipstick,10,285.95,10,2573.55,1717.47,856.08,COD,CUST2778
ORD100357,2024-03-10,West,Electronics,Laptop,8,30222.6,0,241780.8,156273.56,85507.24,Debit Card,CUST2155
ORD100358,2024-01-20,West,Beauty,Face Wash,10,3561.85,10,32056.65,23076.56,8980.09,Net Banking,CUST2492
ORD100359,2025-02-08,East,Home & Kitchen,Cookware Set,10,2535.42,5,24086.49,18978.87,5107.62,UPI,CUST3320
ORD100360,2024-04-28,North,Electronics,Tablet,7,28962.18,10,182461.73,114791.42,67670.31,Debit Card,CUST1335
ORD100361,2025-11-28,East,Sports,Yoga Mat,7,2856.33,0,19994.31,13429.17,6565.14,Net Banking,CUST1593
ORD100362,2024-06-07,North,Apparel,Jeans,3,2068.28,0,6204.84,3503.49,2701.35,UPI,CUST2132
ORD100363,2024-03-16,South,Home & Kitchen,Cookware Set,10,2874.57,15,24433.84,19527.45,4906.39,Debit Card,CUST1431
ORD100364,2025-11-15,South,Apparel,T-Shirt,4,621.15,10,2236.14,1513.03,723.11,COD,CUST1830
ORD100365,2025-09-19,Central,Beauty,Hair Serum,1,2453.17,10,2207.85,1961.52,246.33,Debit Card,CUST2019
ORD100366,2024-04-27,South,Home & Kitchen,Air Fryer,1,1771.81,10,1594.63,1322.5,272.13,COD,CUST3010
ORD100367,2025-02-02,West,Electronics,Smartwatch,6,59469.36,10,321134.54,262258.66,58875.88,Net Banking,CUST1601
ORD100368,2025-02-03,East,Home & Kitchen,Mixer Grinder,5,860.23,5,4086.09,2725.33,1360.76,Debit Card,CUST1972
ORD100369,2025-09-10,West,Electronics,Headphones,1,35231.45,10,31708.3,25522.28,6186.02,COD,CUST2900
ORD100370,2025-07-16,East,Electronics,Smartphone,5,3556.94,15,15117.0,10784.38,4332.62,Net Banking,CUST1580
ORD100371,2024-12-14,Central,Electronics,Smartphone,5,28958.18,5,137551.35,113565.05,23986.3,Debit Card,CUST3403
ORD100372,2025-08-04,West,Sports,Football,10,460.32,10,4142.88,3103.09,1039.79,Debit Card,CUST1640
ORD100373,2024-11-08,West,Sports,Cricket Bat,4,3097.22,0,12388.88,8703.89,3684.99,Debit Card,CUST1187
ORD100374,2025-07-22,Central,Apparel,Jacket,4,2679.28,25,8037.84,6079.17,1958.67,COD,CUST1875
ORD100375,2025-09-09,North,Sports,Yoga Mat,6,1157.57,0,6945.42,5393.56,1551.86,COD,CUST1631
ORD100376,2025-02-03,North,Electronics,Headphones,6,25847.44,15,131821.94,95692.61,36129.33,Debit Card,CUST1840
ORD100377,2024-08-15,South,Apparel,T-Shirt,8,329.03,10,2369.02,1817.56,551.46,COD,CUST3243
ORD100378,2025-11-20,East,Beauty,Perfume,1,3121.65,0,3121.65,1901.7,1219.95,Net Banking,CUST1671
ORD100379,2024-07-21,West,Home & Kitchen,Bedsheet Set,4,642.75,20,2056.8,1666.94,389.86,Net Banking,CUST1895
ORD100380,2024-05-21,East,Sports,Cricket Bat,9,2053.75,25,13862.81,10835.94,3026.87,Credit Card,CUST2753
ORD100381,2024-10-31,Central,Home & Kitchen,Mixer Grinder,3,1338.49,20,3212.38,3179.61,32.77,COD,CUST3492
ORD100382,2025-02-28,Central,Home & Kitchen,Air Fryer,1,732.3,0,732.3,448.71,283.59,UPI,CUST3374
ORD100383,2025-08-20,Central,Home & Kitchen,Mixer Grinder,7,2248.66,25,11805.46,9552.23,2253.23,UPI,CUST3075
ORD100384,2024-02-12,West,Home & Kitchen,Air Fryer,9,3198.04,5,27343.24,20240.48,7102.76,UPI,CUST2517
ORD100385,2024-07-16,East,Sports,Cricket Bat,2,2016.08,0,4032.16,3170.99,861.17,Debit Card,CUST2080
ORD100386,2024-03-06,South,Beauty,Lipstick,10,1929.84,5,18333.48,13754.81,4578.67,Debit Card,CUST1587
ORD100387,2024-12-09,Central,Electronics,Smartwatch,8,6893.77,5,52392.65,43817.65,8575.0,Net Banking,CUST3290
ORD100388,2025-07-14,East,Electronics,Headphones,7,52353.71,5,348152.17,271047.92,77104.25,UPI,CUST1883
ORD100389,2024-08-01,West,Apparel,Jacket,8,636.08,10,4579.78,3004.36,1575.42,UPI,CUST1781
ORD100390,2025-01-15,South,Apparel,Jeans,9,2306.7,15,17646.25,14314.13,3332.12,Credit Card,CUST3113
ORD100391,2024-09-10,Central,Home & Kitchen,Mixer Grinder,3,3650.5,5,10403.92,7386.27,3017.65,Debit Card,CUST1773
ORD100392,2025-11-09,East,Sports,Cricket Bat,4,1889.03,5,7178.31,4332.32,2845.99,Debit Card,CUST1306
ORD100393,2025-05-18,West,Apparel,Kurta,10,512.04,5,4864.38,3785.87,1078.51,UPI,CUST1484
ORD100394,2025-08-19,Central,Apparel,Jeans,8,3221.97,5,24486.97,20073.45,4413.52,UPI,CUST2127
ORD100395,2024-07-28,West,Beauty,Face Wash,10,1873.27,10,16859.43,11080.55,5778.88,Net Banking,CUST1847
ORD100396,2025-01-21,Central,Apparel,Sneakers,3,3604.17,0,10812.51,7317.5,3495.01,Net Banking,CUST3267
ORD100397,2024-05-08,Central,Beauty,Perfume,7,859.27,20,4811.91,4292.06,519.85,UPI,CUST1612
ORD100398,2024-09-16,South,Home & Kitchen,Bedsheet Set,6,3875.86,15,19766.89,13474.3,6292.59,Net Banking,CUST2930
ORD100399,2024-01-16,West,Sports,Football,1,1758.38,25,1318.78,1260.72,58.06,Net Banking,CUST1268
ORD100400,2024-06-10,South,Beauty,Hair Serum,4,3988.75,25,11966.25,11392.4,573.85,UPI,CUST2560
ORD100401,2024-05-10,East,Sports,Yoga Mat,1,263.05,15,223.59,158.47,65.12,Credit Card,CUST1226
ORD100402,2025-12-01,Central,Beauty,Lipstick,9,3303.39,5,28243.98,21630.75,6613.23,Credit Card,CUST2418
ORD100403,2025-03-25,East,Sports,Cricket Bat,9,1527.52,5,13060.3,10407.85,2652.45,Credit Card,CUST1475
ORD100404,2024-10-03,West,Apparel,Jacket,8,485.64,10,3496.61,2544.87,951.74,Debit Card,CUST1040
ORD100405,2024-11-02,North,Apparel,Sneakers,2,3032.98,10,5459.36,4277.91,1181.45,UPI,CUST3320
ORD100406,2025-09-11,North,Beauty,Lipstick,11,3398.39,0,37382.29,20851.05,16531.24,COD,CUST3319
ORD100407,2024-03-06,Central,Electronics,Smartwatch,3,41242.37,0,123727.11,73459.3,50267.81,Net Banking,CUST3248
ORD100408,2025-10-21,North,Apparel,Sneakers,1,3372.61,0,3372.61,2396.98,975.63,Net Banking,CUST1441
ORD100409,2024-05-22,East,Apparel,T-Shirt,5,277.78,0,1388.9,990.69,398.21,Credit Card,CUST3019
ORD100410,2025-04-04,South,Home & Kitchen,Cookware Set,1,3099.35,15,2634.45,2219.9,414.55,Credit Card,CUST3257
ORD100411,2024-04-24,South,Home & Kitchen,Bedsheet Set,1,3515.77,0,3515.77,2082.29,1433.48,COD,CUST2377
ORD100412,2025-07-11,North,Beauty,Face Wash,6,1022.91,5,5830.59,3573.3,2257.29,Credit Card,CUST2682
ORD100413,2025-06-25,South,Home & Kitchen,Cookware Set,11,1776.81,0,19544.91,14365.04,5179.87,Debit Card,CUST1153
ORD100414,2025-09-05,North,Sports,Football,7,640.7,10,4036.41,3557.4,479.01,Net Banking,CUST2449
ORD100415,2024-10-01,North,Apparel,Jacket,9,3381.92,25,22827.96,21468.51,1359.45,Credit Card,CUST2659
ORD100416,2025-01-09,Central,Apparel,Sneakers,9,1233.86,20,8883.79,6420.15,2463.64,COD,CUST1933
ORD100417,2025-03-12,West,Electronics,Smartphone,4,5972.76,0,23891.04,13214.16,10676.88,Debit Card,CUST3136
ORD100418,2025-10-15,Central,Sports,Cricket Bat,11,435.83,0,4794.13,3512.0,1282.13,Debit Card,CUST1040
ORD100419,2025-12-08,East,Apparel,Jeans,11,3626.15,15,33904.5,28597.5,5307.0,COD,CUST2621
ORD100420,2025-09-23,East,Electronics,Tablet,7,31972.73,15,190237.74,139057.65,51180.09,UPI,CUST3315
ORD100421,2024-02-04,South,Sports,Football,11,3982.43,15,37235.72,29804.41,7431.31,Credit Card,CUST2348
ORD100422,2024-10-30,North,Sports,Dumbbells,4,997.87,5,3791.91,2931.31,860.6,Debit Card,CUST2928
ORD100423,2024-11-19,West,Sports,Cricket Bat,3,3342.75,20,8022.6,6949.01,1073.59,COD,CUST1342
ORD100424,2025-03-06,East,Electronics,Smartwatch,8,19153.41,5,145565.92,113919.87,31646.05,Net Banking,CUST2896
ORD100425,2025-10-20,North,Electronics,Headphones,10,10056.52,0,100565.2,79147.54,21417.66,Net Banking,CUST2573
ORD100426,2025-05-19,Central,Apparel,T-Shirt,3,1064.12,5,3032.74,1838.98,1193.76,Net Banking,CUST2429
ORD100427,2024-03-16,East,Apparel,T-Shirt,3,2661.06,25,5987.38,5589.53,397.85,Debit Card,CUST2384
ORD100428,2025-08-06,West,Home & Kitchen,Cookware Set,7,1716.84,20,9614.3,6618.61,2995.69,COD,CUST1779
ORD100429,2024-09-18,North,Apparel,Jeans,10,3643.41,0,36434.1,24316.5,12117.6,COD,CUST1440
ORD100430,2024-04-02,South,Electronics,Headphones,1,37426.68,5,35555.35,24771.49,10783.86,Credit Card,CUST2875
ORD100431,2025-11-19,East,Apparel,T-Shirt,6,3438.42,0,20630.52,15644.73,4985.79,Net Banking,CUST1403
ORD100432,2025-08-24,Central,Sports,Football,7,3239.95,10,20411.68,15380.59,5031.09,COD,CUST2386
ORD100433,2025-01-16,South,Home & Kitchen,Mixer Grinder,9,1678.51,0,15106.59,10639.07,4467.52,Net Banking,CUST1855
ORD100434,2025-07-24,East,Home & Kitchen,Mixer Grinder,7,2362.9,0,16540.3,11890.08,4650.22,Net Banking,CUST2517
ORD100435,2025-10-20,West,Electronics,Headphones,11,8063.05,0,88693.55,57530.54,31163.01,COD,CUST1018
ORD100436,2024-11-27,East,Beauty,Hair Serum,8,3644.3,10,26238.96,20465.7,5773.26,UPI,CUST2952
ORD100437,2024-10-27,East,Beauty,Hair Serum,10,3826.98,15,32529.33,21063.36,11465.97,Debit Card,CUST1858
ORD100438,2024-06-22,West,Home & Kitchen,Mixer Grinder,7,2912.65,15,17330.27,11420.44,5909.83,Credit Card,CUST2875
ORD100439,2025-10-19,Central,Beauty,Perfume,2,2711.37,15,4609.33,3880.87,728.46,Net Banking,CUST2774
ORD100440,2025-02-15,North,Home & Kitchen,Mixer Grinder,8,3042.04,0,24336.32,13872.8,10463.52,Net Banking,CUST3088
ORD100441,2024-04-14,West,Home & Kitchen,Air Fryer,10,1543.39,10,13890.51,8527.74,5362.77,Debit Card,CUST1209
ORD100442,2025-07-16,West,Beauty,Perfume,6,595.59,0,3573.54,2118.97,1454.57,Net Banking,CUST1628
ORD100443,2025-05-28,East,Beauty,Face Wash,6,3341.72,25,15037.74,15138.05,-100.31,Debit Card,CUST1267
